id,concept_type,concept_uri,preferred_label,isco_level_1,isco_level_2,isco_level_3,isco_level_4,is_top_level,job_zone,education_level,related_work_experience,on_the_job_training,annual_earnings,total_paid_hours,employment_count,employment_share,risk,prevalence,risk_category,onet_code,onet_occupation,level_1,level_2,skills_based_sector_code,sub_sector_code,skills_based_sector,sub_sector,remote_labor_index,physical_proximity,exposure_score
1686,Occupation,http://data.europa.eu/esco/occupation/8c8b5cba-14b2-4728-b22c-eb90f1786e00,medical practice manager,3,33,334,3344,True,5.0,6.077000000000001,7.116799999999999,3.3849,24581.801268498944,35.89217877094972,41172.0,0.0012805650301955824,3.5190790110901258,0.31221850937091383,Other,11-9111.00,medical and health services managers,1,9,2,2.4,business & administration workers,business managers,0.625,0.45,0.41079191812887456
1687,Occupation,http://data.europa.eu/esco/occupation/8c8ec7a2-adbb-4d1a-9a56-a7048d66c00b,aviation surveillance and code coordination manager,1,13,134,1349,True,3.0,4.7463,6.0512,4.1240000000000006,42935.32566585957,36.84984227129337,9532.0,0.0002964630178033248,3.382875251747424,0.8153062433360979,Low risk,53-2022.00,airfield operations specialists,0,3,1,1.4,"technicians, construction, transport & security workers",transport & security workers,0.333333333,0.6575,0.6620674690335571
1688,Occupation,http://data.europa.eu/esco/occupation/8cb59bc4-1f39-477e-beea-effed12d186c,technical communicator,2,26,264,2641,False,4.0,4.5775,4.8845,2.4616,32244.68029739777,34.95350318471338,,,3.4502542372881364,0.3733898305084745,Other,27-3043.05,"poets, lyricists and creative writers",11,47,12,12.3,ict workers,data workers,0.75,0.14,0.18708286933869708
1689,Occupation,http://data.europa.eu/esco/occupation/8cc90646-fc23-445f-a95f-e28e6b5d5a05,tourist animator,2,26,265,2659,True,1.0,1.401,2.7421,2.6774000000000004,26266.0,36.17627118644068,7750.0,0.00024103977068610737,3.684268390191897,0.2763859275053305,High risk,39-3091.00,amusement and recreation attendants,2,11,3,3.1,sales & services workers,"food, cleaning & services workers",0.375,0.835,0.7224091638399944
1690,Occupation,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,management assistant,3,33,334,3343,True,3.0,4.489000000000001,6.6837,3.1881000000000004,20236.08205128205,29.968002136752144,41172.0,0.0012805650301955824,3.6971005388028617,0.20619396903015488,High risk,43-6011.00,executive secretaries and executive administrative assistants,1,8,2,2.3,business & administration workers,"assistants, clerks & legal workers",0.6,0.3875,0.39370039370059057
1691,Occupation,http://data.europa.eu/esco/occupation/8cf68522-dfc9-43c0-9f65-892703f4705e,ground lighting officer,7,74,741,7412,True,3.0,4.7463,6.0512,4.1240000000000006,32003.736923076918,41.7291777188329,20034.0,0.0006231112045057253,3.382875251747424,0.8153062433360979,Low risk,53-2022.00,airfield operations specialists,0,3,1,1.4,"technicians, construction, transport & security workers",transport & security workers,0.333333333,0.6575,0.6620674690335571
1692,Occupation,http://data.europa.eu/esco/occupation/8d2df08e-0b2e-4837-8096-66595bbaab15,belt builder,8,81,814,8141,False,2.0,2.5608000000000004,4.7591,3.896,24469.8,39.91818181818182,,,3.4503026437847875,0.8093692022263451,Other,51-9041.00,"extruding, forming, pressing, and compacting machine setters, operators, and tenders",3,17,4,4.2,manufacturing workers,chemical manufacturing workers,0.1,0.66,0.7707139547199078
1693,Occupation,http://data.europa.eu/esco/occupation/8d315e32-73f6-463d-a335-c200e0bac97d,biology teacher secondary school,2,23,233,2330,False,4.0,6.9694,4.8484,3.8277,39947.278978389,29.476206896551727,,,3.502267297589821,0.4571157044428605,Other,25-2031.00,"secondary school teachers, except special and career/technical education",6,29,7,7.2,education workers,teachers & childcare workers,0.590909091,0.695,0.5332149489230398
1694,Occupation,http://data.europa.eu/esco/occupation/8d3cc890-5902-4fac-9438-6098a3ee437c,upsetting machine operator,7,72,722,7223,True,2.0,1.8230000000000002,3.8068,4.482199999999999,30509.523305084746,41.693320964749546,3643.0,0.00011329285651164766,3.4990664761202286,0.8530333763599485,Other,51-4022.00,"forging machine setters, operators, and tenders, metal and plastic",3,16,4,4.1,manufacturing workers,metal workers & machine operators,0.230769231,0.65,0.7071067810804815
1695,Occupation,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,nurse responsible for general care,2,22,222,2221,True,3.0,5.126,5.3276,3.2981000000000003,28262.0,31.3,169057.0,0.005258092431191542,3.4281795340338053,0.5449977158519872,Other,29-1141.00,registered nurses,10,42,11,11.2,healthcare workers,healthcare technicians & scientists,0.341463415,0.94,0.786781030465275
1696,Occupation,http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,precast moulder,8,81,811,8114,True,2.0,2.1468,2.8510000000000004,2.8643,25048.17391304348,39.26506024096385,680.0,2.116290962357135e-05,3.5322021276595734,0.8908747044917255,Other,51-9195.07,molding and casting workers,3,17,4,4.2,manufacturing workers,chemical manufacturing workers,0.114285714,0.605,0.7320226383316297
1697,Occupation,http://data.europa.eu/esco/occupation/8d410283-865d-4cbb-acae-ac7f69d9cf26,automotive engineer,2,21,214,2144,False,4.0,5.8789,7.3698,3.9496,34707.347469220236,40.44157043879907,,,3.5510551493594176,0.5266278035767217,Other,17-2141.00,mechanical engineers,4,21,5,5.2,engineers & researchers,various engineers & architects,0.6122448979999999,0.5825,0.4752550335504087
1698,Occupation,http://data.europa.eu/esco/occupation/8d4ce4a2-3453-4aa3-befb-7a24595cd68f,armoured car driver,8,83,832,8322,True,2.0,2.4274,3.0519,2.6453,22256.8961352657,36.5532,65825.0,0.0020473269840744555,3.397922576832152,0.7033096926713948,Other,53-3041.00,taxi drivers and chauffeurs,0,3,1,1.4,"technicians, construction, transport & security workers",transport & security workers,0.230769231,0.7875000000000001,0.7783117823774095
1699,Occupation,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,financial analyst,2,24,241,2413,True,4.0,6.6944,7.836699999999999,4.9258,38150.69111969112,36.06894343649947,33733.0,0.0010491720465715911,3.5649549512316088,0.338237725243842,High risk,13-2051.00,financial analysts,1,7,2,2.2,business & administration workers,accounting & financial services workers,0.692307692,0.47,0.380283295399627
1700,Occupation,http://data.europa.eu/esco/occupation/8d703e8f-1e57-4246-8a6b-cb87a760d4ab,social care worker,3,34,341,3412,True,4.0,5.574299999999999,4.1416,3.2409,22871.190205011393,30.96952200662565,25423.0,0.0007907290523355457,3.539648212226066,0.33679354094578995,High risk,21-1093.00,social and human service assistants,13,52,14,14.2,social workers,care workers & counsellors,0.615384615,0.79,0.551222418040123
1701,Occupation,http://data.europa.eu/esco/occupation/8d765d88-c8d6-406e-8dfe-e37c5aa89be6,roughneck,8,81,811,8113,True,1.0,1.7165,2.7936,2.9478,26037.989010989008,38.26194690265487,680.0,2.116290962357135e-05,3.3876313500347948,0.7682672233820459,Other,47-5071.00,"roustabouts, oil and gas",0,2,1,1.3,"technicians, construction, transport & security workers","industrial technicians, mechanics & repairers",0.0,0.885,0.9407443861113388
1702,Occupation,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,database designer,2,25,252,2521,True,4.0,6.7925,8.1248,3.833,39651.4990403071,36.59437299035369,,,3.6631147540983613,0.5137587822014053,Other,15-1199.06,database architects,11,47,12,12.3,ict workers,data workers,0.735849057,0.4575,0.3476335087739673
1703,Occupation,http://data.europa.eu/esco/occupation/8db28ebf-8818-4639-aa49-30324901836e,specialist pharmacist,2,22,226,2262,False,5.0,9.572299999999998,4.4135,3.4677,36704.0,33.2,,,3.4996905846621096,0.5195140470766895,Other,29-1051.00,pharmacists,10,42,11,11.2,healthcare workers,healthcare technicians & scientists,0.444444444,0.7225,0.6335525938783615
1704,Occupation,http://data.europa.eu/esco/occupation/8dded776-dc04-4099-a32c-7c5a41ee00e1,rental service representative in construction and civil engineering machinery,5,52,524,5249,False,2.0,3.3548,3.4515,3.2274000000000003,26156.62068965517,40.682352941176475,,,3.6826097804391207,0.12835866728082296,High risk,41-2021.00,counter and rental clerks,2,12,3,3.2,sales & services workers,customer representatives,0.692307692,0.675,0.4557327154155164
1705,Occupation,http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c,packaging production manager,2,21,214,2141,True,4.0,5.4443,7.452599999999999,5.1724999999999985,34623.15821501014,36.88374125874126,11552.0,0.00035929027887737113,3.604835529599681,0.4197364480383349,High risk,17-2112.00,industrial engineers,4,21,5,5.2,engineers & researchers,various engineers & architects,0.666666667,0.5525,0.42914643943821773
1706,Occupation,http://data.europa.eu/esco/occupation/8e185c49-704e-49c0-8584-a7e0b618f628,loan officer,3,33,331,3312,True,3.0,4.1355,5.8359000000000005,4.3697,28168.759740259735,34.076146788990826,22458.0,0.0006984989195580817,3.484457139791868,0.42774380431284204,Other,13-2072.00,loan officers,1,7,2,2.2,business & administration workers,accounting & financial services workers,0.791666667,0.42,0.29580398891833765
1707,Occupation,http://data.europa.eu/esco/occupation/8e24c53a-9dc6-46d1-986b-48a93f20df2a,horticulture production team leader,6,61,611,6113,True,3.0,4.8333,6.7853,3.9088,19895.8115942029,36.48048780487805,13766.0,0.00042815182373523946,3.5200875360347226,0.6134486444466039,Other,37-1012.00,"first-line supervisors of landscaping, lawn service, and groundskeeping workers",0,4,1,1.5,"technicians, construction, transport & security workers",environmental & agriculture workers,0.315789474,0.7175,0.7006575857043154
1708,Occupation,http://data.europa.eu/esco/occupation/8ec6b513-3d44-4e94-b187-d55734a587a4,stock broker,3,33,331,3311,False,3.0,3.2814,6.9106999999999985,4.1364,35258.0,35.15000000000001,,,3.4615599860090938,0.11752360965372505,Other,41-3031.02,"sales agents, financial services",1,7,2,2.2,business & administration workers,accounting & financial services workers,0.818181818,0.4725,0.2931025264220696
1709,Occupation,http://data.europa.eu/esco/occupation/8ec8df02-e9dd-43b7-b416-5846ae0414ab,real estate agent,3,33,333,3334,True,3.0,2.9519,2.6183,4.1429,30066.853658536584,34.572941176470586,5016.0,0.00015599920500687889,3.5536661537068888,0.23879786367339545,High risk,41-9022.00,real estate sales agents,1,7,2,2.2,business & administration workers,accounting & financial services workers,0.7,0.71,0.461519230368573
1710,Occupation,http://data.europa.eu/esco/occupation/8edc768c-0bc6-4d65-b559-50f9fb2cc93f,V-belt builder,8,81,814,8141,False,2.0,2.5608000000000004,4.7591,3.896,24469.8,39.91818181818182,,,3.4503026437847875,0.8093692022263451,Other,51-9041.00,"extruding, forming, pressing, and compacting machine setters, operators, and tenders",3,17,4,4.2,manufacturing workers,chemical manufacturing workers,0.1,0.66,0.7707139547199078
1711,Occupation,http://data.europa.eu/esco/occupation/8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5,pastry chef,3,34,343,3434,False,3.0,4.4438,6.999300000000002,3.3324,18518.00896860986,36.038019169329075,,,3.3482570144540285,0.6022106158144055,Other,35-1011.00,chefs and head cooks,2,11,3,3.1,sales & services workers,"food, cleaning & services workers",0.642857143,0.8049999999999999,0.5361902646309424
1712,Occupation,http://data.europa.eu/esco/occupation/8f324afc-6ae8-48f5-af68-0fac08024fd1,exhibition registrar,2,26,262,2621,True,5.0,8.7438,8.2079,4.057,35927.51598173516,36.14444444444445,3063.0,9.525870399263668e-05,3.3086754643206264,0.5532048596564727,Other,25-4012.00,curators,5,25,6,6.3,arts & media workers,creative managers & graphic designers,0.625,0.4375,0.4050462936504913
1713,Occupation,http://data.europa.eu/esco/occupation/8f592e05-8035-4646-b33e-a4ea2c2314e3,leather goods finishing operator,7,75,753,7536,False,2.0,2.4969,3.3299000000000003,3.5931,21910.066666666666,39.21166666666667,,,3.4871085927544136,0.6401784088840339,Other,51-6041.00,shoe and leather workers and repairers,7,32,8,8.1,"textile, clothing, leather & footwear manufacturing workers",shoe & leather manufacturing workers,0.25,0.55,0.6422616289332564
1714,Occupation,http://data.europa.eu/esco/occupation/8f654b67-89f8-4669-8c9c-a4875bf22699,laminating machine operator,8,81,817,8171,True,2.0,2.0737,3.3147999999999995,3.6848,20238.14814814815,39.10523255813953,,,3.469389223295843,0.745287501980041,Other,51-9191.00,adhesive bonding machine operators and tenders,3,19,4,4.4,manufacturing workers,paper & wood manufacturing workers,0.117647059,0.6975,0.7845005904060876
1715,Occupation,http://data.europa.eu/esco/occupation/8f71761e-6fa5-4237-a240-4d0c7feff026,coking furnace operator,8,81,813,8131,True,2.0,1.6414,3.9668,4.5612,22211.82014388489,39.965625,1699.0,5.2832456243204077e-05,3.549294087665648,0.5403669724770642,Other,51-4051.00,metal-refining furnace operators and tenders,3,17,4,4.2,manufacturing workers,chemical manufacturing workers,0.14285714300000002,0.4275,0.6053334381706499
1716,Occupation,http://data.europa.eu/esco/occupation/8f8455a9-d2ac-4f1c-ac83-4f4aa82b1eb7,orthopaedic supplies specialised seller,5,52,522,5223,False,2.0,2.3097000000000003,4.0499,2.8367,13618.307949790797,26.772758860319676,,,3.578497023809524,0.2411275831087152,High risk,41-2031.00,retail salespersons,2,14,3,3.4,sales & services workers,retail & sales workers,0.6315789470000001,0.685,0.5023628383001673
1717,Occupation,http://data.europa.eu/esco/occupation/8f928d49-da89-4d07-9123-2151a4d276d4,move manager,1,13,132,1324,True,4.0,6.1669,7.8994,4.166600000000002,38833.807914262165,36.60719424460432,79608.0,0.0024760165996024932,3.6143494131780787,0.4670548008501986,High risk,11-3071.03,logistics managers,1,6,2,2.1,business & administration workers,"process managers, supervisors & coordinators",0.651162791,0.4825,0.4102608357405079
1718,Occupation,http://data.europa.eu/esco/occupation/8f9b20ff-86b3-478c-8054-73a220973d6f,automated cable vehicle controller,8,83,834,8343,True,2.0,2.1391,5.9754,4.9077,23801.455,38.918305084745775,8741.0,0.0002718610581327404,3.180051454581436,0.9222244211359586,Low risk,53-7041.00,hoist and winch operators,0,1,1,1.2,"technicians, construction, transport & security workers",construction workers & supervisors,0.111111111,0.5775,0.7164728420516021
1719,Occupation,http://data.europa.eu/esco/occupation/8fc3d559-d61c-418c-ad4a-bf4c6b2909e3,crowd controller,5,54,541,5414,False,2.0,2.2215000000000003,3.2642000000000007,2.023,24315.54098360656,37.02142857142857,,,3.5652865329512897,0.4133715377268386,High risk,33-9032.00,security guards,0,3,1,1.4,"technicians, construction, transport & security workers",transport & security workers,0.1,0.68,0.7823042886243179
1720,Occupation,http://data.europa.eu/esco/occupation/8fdce434-caaa-42c7-a77c-7ba8d1cbc4be,electrolytic cell maker,8,81,811,8114,True,2.0,2.1468,2.8510000000000004,2.8643,25048.17391304348,39.26506024096385,680.0,2.116290962357135e-05,3.5322021276595734,0.8908747044917255,Other,51-9195.07,molding and casting workers,3,17,4,4.2,manufacturing workers,chemical manufacturing workers,0.114285714,0.605,0.7320226383316297
1721,Occupation,http://data.europa.eu/esco/occupation/903dc1bf-2da8-477d-83b2-687d360cf1da,intercultural communication consultant,2,24,243,2432,True,4.0,6.166600000000002,7.334,3.417,31558.96802325581,35.40796252927401,20834.0,0.000647977713032387,3.4218481123792786,0.6528533801580333,Other,27-3031.00,public relations specialists,1,10,2,2.5,business & administration workers,public officials,0.8,0.4575,0.3024896692450835
1722,Occupation,http://data.europa.eu/esco/occupation/90569478-805c-4d14-a1ba-e9c9c4ac2818,victim support officer,2,26,263,2635,False,4.0,5.574299999999999,4.1416,3.2409,36551.41452991453,34.15661375661376,,,3.539648212226066,0.33679354094578995,High risk,21-1093.00,social and human service assistants,13,52,14,14.2,social workers,care workers & counsellors,0.615384615,0.79,0.551222418040123
1723,Occupation,http://data.europa.eu/esco/occupation/90a73720-642d-4f45-88e7-8f593a5e0df2,transport technology vocational teacher,2,23,232,2320,False,3.0,5.252000000000002,8.2972,3.8284,27240.768115942028,26.248387096774195,,,3.5671906154459663,0.4946165093712616,Other,25-1194.00,"vocational education teachers, postsecondary",6,28,7,7.1,education workers,instructors & vocational teachers,0.7333333329999999,0.7575000000000001,0.4494441013657873
1724,Occupation,http://data.europa.eu/esco/occupation/90f75f67-495d-49fa-ab57-2f320e251d7e,cook,5,51,512,5120,True,2.0,2.5133,3.7289,2.6448,11312.741482965932,24.97385257301808,76476.0,0.0023786005079237077,3.355196897374701,0.6674622116149562,Other,35-2012.00,"cooks, institution and cafeteria",2,11,3,3.1,sales & services workers,"food, cleaning & services workers",0.307692308,0.6975,0.6948989963800495
1725,Occupation,http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258,aircraft maintenance technician,7,72,723,7232,True,3.0,3.4473,5.5237,4.7538,30467.260869565216,41.22962962962964,16589.0,0.0005159554290565458,3.3325976484655246,0.7695629068686062,Other,49-3011.00,aircraft mechanics and service technicians,0,0,1,1.1,"technicians, construction, transport & security workers",engineering technicians,0.107142857,0.535,0.6911429457825639
1726,Occupation,http://data.europa.eu/esco/occupation/9161b2df-624c-4f5e-ad6c-0392439fa5c3,starch extraction operator,8,81,816,8160,True,2.0,2.0478,3.9646,3.1842,20363.62,39.24095744680851,2790.0,8.677279059332823e-05,3.4592332987192798,0.8176272066458984,Other,51-9012.00,"separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",8,36,9,9.2,food & tobacco production workers,food & tobacco production operators,0.052631579000000005,0.4775,0.6725833933628602
1727,Occupation,http://data.europa.eu/esco/occupation/916d989e-0c5b-4c35-8d43-62ba65bebd30,import export specialist in agricultural machinery and equipment,3,33,333,3331,False,2.0,2.2081,4.4214,2.995,30724.69957081545,36.616546762589934,,,3.5565095514950174,0.5023730422401521,Other,43-5011.00,cargo and freight agents,9,39,10,10.2,logistics workers,import export specialists,0.47826087,0.645,0.580104937791431
1728,Occupation,http://data.europa.eu/esco/occupation/91ba2935-f5c9-426d-8573-997b8b91e5ed,"agriculture, forestry and fishery vocational teacher",2,23,232,2320,False,3.0,5.252000000000002,8.2972,3.8284,27240.768115942028,26.248387096774195,,,3.5671906154459663,0.4946165093712616,Other,25-1194.00,"vocational education teachers, postsecondary",6,28,7,7.1,education workers,instructors & vocational teachers,0.7333333329999999,0.7575000000000001,0.4494441013657873
1729,Occupation,http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9,leather goods industrial engineer,2,21,214,2141,True,4.0,5.4443,7.452599999999999,5.1724999999999985,34623.15821501014,36.88374125874126,11552.0,0.00035929027887737113,3.604835529599681,0.4197364480383349,High risk,17-2112.00,industrial engineers,7,32,8,8.1,"textile, clothing, leather & footwear manufacturing workers",shoe & leather manufacturing workers,0.666666667,0.5525,0.42914643943821773
1730,Occupation,http://data.europa.eu/esco/occupation/91e35fd9-ac59-48ef-8416-c06a201b2da8,printed circuit board designer,3,31,311,3118,True,3.0,4.2972,7.5297,3.678,27788.647887323947,37.17058823529412,6784.0,0.00021099122761900624,3.5492979676573437,0.7572115384615384,Other,17-3012.01,electronic drafters,4,22,5,5.3,engineers & researchers,"mechanical engineers, designers & drafters",0.8235294120000001,0.47,0.2879950978055008
